WKT,name,description
"POLYGON ((106.7662403 -6.1016029, 106.7383883 -6.0996826, 106.7242959 -6.0889132, 106.7114295 -6.0954929, 106.6978762 -6.0966102, 106.6873405 -6.0968445, 106.6891107 -6.1060082, 106.6941157 -6.1071763, 106.6977474 -6.1114167, 106.6944108 -6.1134115, 106.6893576 -6.1150648, 106.6895775 -6.1222921, 106.6877375 -6.1295193, 106.6885207 -6.131002, 106.6914872 -6.1358715, 106.6897089 -6.1406104, 106.6865573 -6.1439839, 106.6897438 -6.1644753, 106.6892395 -6.1718247, 106.696975 -6.1750781, 106.7162116 -6.1859689, 106.7182824 -6.1924222, 106.7239954 -6.1911264, 106.7245588 -6.2062138, 106.7195431 -6.2131094, 106.7189905 -6.2234181, 106.7408766 -6.2249535, 106.7461122 -6.2331443, 106.7489448 -6.2397997, 106.7471102 -6.2444284, 106.7480223 -6.2490572, 106.7536229 -6.2497825, 106.7556186 -6.2562243, 106.7530116 -6.2608956, 106.7545244 -6.2676146, 106.7522499 -6.2725202, 106.7568419 -6.2743544, 106.7580005 -6.2772126, 106.7622491 -6.2773406, 106.7626783 -6.2833127, 106.7664334 -6.2866827, 106.7681285 -6.2903939, 106.7722056 -6.3002903, 106.7778703 -6.3164569, 106.8079111 -6.3148147, 106.8040275 -6.326755, 106.802386 -6.331019, 106.7993712 -6.3335768, 106.7988348 -6.3382234, 106.7994141 -6.3427846, 106.7924616 -6.3500249, 106.7941782 -6.3631616, 106.8023338 -6.364143, 106.8172247 -6.3571272, 106.8362352 -6.3528405, 106.8369863 -6.3428067, 106.8466636 -6.3378911, 106.8563409 -6.3464535, 106.8618663 -6.3549998, 106.8715116 -6.3529684, 106.8735286 -6.360027, 106.8837855 -6.3653794, 106.9173447 -6.3280136, 106.9203916 -6.3180327, 106.9201985 -6.3026345, 106.9122056 -6.2973241, 106.9079895 -6.2824587, 106.9089338 -6.2730742, 106.904771 -6.2676994, 106.9050715 -6.2604478, 106.9065304 -6.258827, 106.9087192 -6.2576752, 106.9108542 -6.2568326, 106.9167659 -6.2542836, 106.9179461 -6.2508921, 106.9207356 -6.2508496, 106.9229886 -6.2532173, 106.9269583 -6.2538786, 106.9420216 -6.2524709, 106.9436953 -6.2519159, 106.944339 -6.2392881, 106.9465276 -6.2328034, 106.9465061 -6.2310542, 106.9474395 -6.2277052, 106.9495746 -6.2216258, 106.9512805 -6.2183623, 106.9564197 -6.2178291, 106.9618914 -6.2130084, 106.9687577 -6.1945769, 106.9711181 -6.1839957, 106.9710752 -6.1734146, 106.9701311 -6.1227253, 106.9696589 -6.104163, 106.9676417 -6.09294, 106.9276875 -6.0981033, 106.9213794 -6.1008774, 106.9174312 -6.1004935, 106.9101355 -6.098808, 106.9019817 -6.0980612, 106.8911241 -6.0970369, 106.8818328 -6.0976341, 106.866276 -6.1095825, 106.8612118 -6.1135939, 106.8545173 -6.1158126, 106.8355918 -6.1210617, 106.8283605 -6.1174562, 106.8062055 -6.1147142, 106.7875693 -6.1087292, 106.7764542 -6.1067662, 106.7662403 -6.1016029))",DKI Jakarta,
