WKT,name,description
"POLYGON ((106.7787286 -6.3167981, 106.7786075 -6.3198745, 106.7788298 -6.323804, 106.777901 -6.3292744, 106.7750133 -6.3376559, 106.7731862 -6.3394049, 106.7741056 -6.3460164, 106.7734801 -6.3493864, 106.7704629 -6.3519471, 106.7711233 -6.3572392, 106.7676374 -6.3563929, 106.761867 -6.3570885, 106.7594242 -6.3612097, 106.7519879 -6.3604752, 106.7483282 -6.3611055, 106.7466735 -6.3641574, 106.7451904 -6.3707067, 106.7459389 -6.377256, 106.745719 -6.3871132, 106.7435491 -6.3931506, 106.7408642 -6.4060118, 106.7374094 -6.4062038, 106.7346409 -6.4138167, 106.7325591 -6.4221119, 106.7311984 -6.427377, 106.7315544 -6.4295716, 106.7345838 -6.4343872, 106.7318878 -6.4470891, 106.7287274 -6.4741984, 106.7320198 -6.4832159, 106.7359757 -6.4854066, 106.7363269 -6.4891324, 106.7454717 -6.4931273, 106.7508401 -6.4945637, 106.7574572 -6.4996537, 106.7576613 -6.5176261, 106.7696573 -6.5367719, 106.7761707 -6.554019, 106.7795943 -6.5567702, 106.7971036 -6.5629102, 106.8057723 -6.5615462, 106.814527 -6.5672591, 106.8183895 -6.5692628, 106.8227669 -6.5697317, 106.8272731 -6.5694332, 106.8367574 -6.5645301, 106.8432807 -6.5650412, 106.8488074 -6.5487426, 106.8529606 -6.5321028, 106.8677887 -6.4995051, 106.8733454 -6.4841342, 106.8857365 -6.4599038, 106.8950366 -6.4356732, 106.8970966 -6.4054786, 106.8950366 -6.3907226, 106.8957233 -6.3688016, 106.8876164 -6.3694164, 106.8808829 -6.3652542, 106.8729093 -6.3555648, 106.8636012 -6.3566913, 106.8570397 -6.352017, 106.8542548 -6.3449541, 106.8466636 -6.3378911, 106.8369863 -6.3428067, 106.8361283 -6.3520837, 106.8347552 -6.3551867, 106.8275884 -6.3568235, 106.8235114 -6.3562423, 106.7941782 -6.3631616, 106.7929768 -6.3518853, 106.7931485 -6.347868, 106.7957234 -6.346094, 106.7994141 -6.3427846, 106.7988992 -6.3364132, 106.8019676 -6.3311628, 106.8040919 -6.3259978, 106.8079111 -6.3148147, 106.7787286 -6.3167981))",Depok,
